ISTASYON_NO,AD,ADRES,operator,brand,LATITUDE,LONGITUDE,side
ŞRJ/8290,Alibey Konakları 2,Alibeyköy Mahallesi Atatürk Caddesi Eyüpsultan / İSTANBUL,ER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,GEL DOL,41.0853632588244,28.9467023038951,Europe
ŞRJ/8292,Ömür İstanbul Otoparkı 1,Turgut Reis Mahallesi 418. Sokağı  No:No:1 (A1-A2 Blok) Ortak Alan  Merkez Esenler / İSTANBUL,ER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,GEL DOL,41.0642981772293,28.864516080391,Europe
ŞRJ/8293,Ömür İstanbul Otoparkı 2,Turgut Reis Mahallesi 418. Sokağı  No:1 (B1-B2 Blok) Ortak Alan  Merkez Esenler / İSTANBUL,ER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,GEL DOL,41.0641107646053,28.8654493711799,Europe
ŞRJ/8300,Tekstilkent Otopark 3,Oruç Reis Mahallesi İdris Nebi Caddesi  No:8  Giyim Kent Sitesi Esenler / İSTANBUL,ER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,GEL DOL,41.0721192523551,28.8744254856363,Europe
ŞRJ/8301,Tekstilkent Otopark 2,Oruç Reis Mahallesi  Tekstilkent Toplu İş Yeri Otoparkı 2 Esenler / İSTANBUL,ER ELEKTRONİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,GEL DOL,41.0700189999202,28.8682975743197,Europe
ŞRJ/8313,Özak Göktürk Toplu Yapı Site Yönetimi,Göktürk Merkez Mahallesi Köprübaşı Caddesi  No:7 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1835234782849,28.8759771599229,Europe
ŞRJ/8330,OTTOMANSLİFE,Molla Gürani Mh. Mahallesi Molla Gürani Cd. Caddesi Fatih / İSTANBUL,GOŞARJ ELECTRİCAL ENERJİ YATIRIM ANONİM ŞİRKETİ,DYNOPOWER,41.0125988936013,28.9435593695932,Europe
ŞRJ/963,Ahali 279 Zekeriyaköy,Uskumru Köy Mahallesi Kilyos Caddesi  No:274 Sarıyer / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.2109894193972,29.0384485715281,Asia
ŞRJ/964,Akatlar Clubsporium,Akatlar Mahallesi Cumhuriyet Caddesi  No:4 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0854162607507,29.0245948247762,Asia
ŞRJ/965,Akkoza Akbatı Açık Otopark,Koza Mahallesi 1655. Sokağı  No:2 Esenyurt / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0578249720125,28.669698607214,Europe
ŞRJ/966,Akkoza Akbatı Kapalı Otopark,Koza Mahallesi 34500. Sokağı Esenyurt / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0656783088978,28.6630230910902,Europe
ŞRJ/967,Angel Blue Restaurant Baltalimanı,Mirgan Mahallesi Sakıp Sabancı Caddesi  No:5 /1 Sarıyer / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0983377143579,29.0535050329388,Asia
ŞRJ/968,Arabacı Otomotiv Kağıthane,Sultan Selim Mahallesi Eski Büyükdere Caddesi  No:55 Kağıthane / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0914781771967,29.004256129233,Asia
ŞRJ/969,Bahçelievler Memorial Hastanesi İstanbul,Bahçelilerevler Mahallesi  No:227 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0015923105639,28.8692907318336,Europe
ŞRJ/970,Büyükyalı Sitesi1,Kazlıçeşme Mahallesi Kennedy Caddesi  No:52 /1 Zeytinburnu / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9825499845306,28.9074751577248,Europe
ŞRJ/971,Chilai Restaurant Bebek,Bebek Mahallesi Cevdet Paşa Caddesi  No:60 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0796075303584,29.0490078856784,Asia
ŞRJ/972,Dedeman İstanbul Hotel,Gayrettepe Mahallesi Yıldızposta Caddesi  No:50 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0629694535924,29.0112290028127,Asia
ŞRJ/974,Develi1912 Florya,Yeşilköy Mahallesi Florya Caddesi Bakırköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9580767017377,28.8277904645396,Europe
ŞRJ/975,Eclipse Maslak Konut,Maslak Mahallesi Sanatkarlar Sokağı  No:2 /A Sarıyer / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1168804376711,29.0150261502351,Asia
ŞRJ/977,Exuma Sports,Murat Bey Mahallesi Kara Toprak Caddesi  No:19 /A Çatalca / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1049203794995,28.5022260305957,Europe
ŞRJ/978,Fairmont Quasar İstanbul,Mecidiye Mahallesi Büyükdere Caddesi  No:76 Şişli / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0669017676633,28.9962456982937,Europe
ŞRJ/979,Flatofis Haliç,Defterdarlar Mahallesi Otakcılar Caddesi  No:78 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0371770441793,28.9309169500558,Europe
ŞRJ/981,Gaziantepli Kardeşler Otomotiv İstanbul,Yeni Bosna Mahallesi Cemal Ulusoy Caddesi  No:19 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0153969990051,28.8117149032817,Europe
ŞRJ/982,Göktürk Migros İstanbul,Göktürk Mahallesi Cumhuriyet Caddesi  No:10 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1788796687763,28.8910773101021,Europe
ŞRJ/983,Gönen Hotel İstanbul,Yeni Bosna Merkez Mahallesi Değirmen Bahçe Caddesi  No:15 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0132866997277,28.8248872677372,Europe
ŞRJ/984,Hilton Garden Inn Atatürk Havalimanı,Yeni Bosna Merkez Mahallesi Yalçınkoreş Caddesi  No:14 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0231044804803,28.8155722541756,Europe
ŞRJ/998,Kalyon Otel,Sultanahmet Mahallesi Kennedy Caddesi  No:34 Fatih / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0023668278779,28.979272060048,Europe
ŞRJ/999,Kar Otomotiv Bosch Araç Servisi İstanbul,Defterdar Mahallesi Fetih Çelebi Caddesi  No:45 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0377374619587,28.9345149789746,Europe
ŞRJ/1000,Kerimaba Petrol Arnavutköy,Anadolu Mahallesi Eski Edirne Caddesi  No:1292 Arnavutköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1776987450422,28.7482089013926,Europe
ŞRJ/1001,Liv Hospital Ulus,Ahmet Adnan Saygun Mahallesi Canan Sokağı  No:5 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0645159337031,29.0305329037872,Asia
ŞRJ/1004,Mercia Hotel & Resort İstanbul,Yeni Mahallesi Yalı Caddesi  No:54 Büyükçekmece / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0232763062119,28.4713498936582,Europe
ŞRJ/1006,Migros Ortaköy,Ortaköy Mahallesi Dereboy Caddesi  No:2 Beşiktaş / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.049048023499,29.0264790743645,Asia
ŞRJ/1007,Mövenpick Golden Horn Hotel İstanbul,Sakarya Mahallesi Silahtarağa Caddesi  No:87 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0694856626954,28.9429746464356,Europe
ŞRJ/1009,Olcayto Bosch Araç Servisi İstanbul,Maslak Mahallesi 11. Sokağı  No:373  Atatürk Sanyi Sitesi Sarıyer / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.11669744539,29.0197477940133,Asia
ŞRJ/1010,Oyakkent 2,Oyakkent 2. Etap Site Yönetimi Mahallesi  Oyakkent 2. Etap Site Yönetimi Başakşehir / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1070013642324,28.787466511702,Europe
ŞRJ/1012,Park Türk Zeytinburnu,Beştelsiz Mahallesi Prof.muammer Aksoy Caddesi  No:38 Zeytinburnu / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9954934994602,28.9031616156791,Europe
ŞRJ/1013,Pelican Hill Residence,Alkent 2000 Mahallesi  No:2 Büyükçekmece / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.090951183873,28.621527189134,Europe
ŞRJ/1015,Pruva 34 Açık Otopark,Sakızağacı Mahallesi Kennedy Caddesi  No:103 /103 Bakırköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9799025141649,28.8866401250455,Europe
ŞRJ/1016,Pruva 34 Kapalı Otopark,Sakızağacı Mahallesi Kennedy Caddesi  No:103 /103 Bakırköy / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.9799025141649,28.8866401250455,Europe
ŞRJ/1017,Radisson Hotel President Beyazıt,Beyazıt Mahallesi Tiryaki Caddesi  No:25 Fatih / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0950768334208,29.1141658892587,Asia
ŞRJ/1018,Ramada by Wyndham Golden Horn İstanbul,Sütlüce Mahallesi İmrahor Caddesi  No:12 Beyoğlu / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0537350790296,28.9455461278156,Europe
ŞRJ/1019,Ramada Encore By Wyndham İstanbul,Mehmet Akif Mahallesi 3.inönü Caddesi  No:96 /1 Küçükçekmece / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0601985334226,28.808120413059,Europe
ŞRJ/1020,Ramada Hotel Alibeyköy,Güzeltepe Mahallesi Maraşalfevziçakmak Caddesi  No:158 Eyüpsultan / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0788602398454,28.9511067577391,Europe
ŞRJ/1021,Renault Mais İstinye,İstinye Mahallesi Sarıyer Caddesi  No:68 Sarıyer / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.1142065155897,29.0541815745644,Asia
ŞRJ/1023,Retaj Royal İstanbul,Evren Mahallesi Koçman Caddesi  No:42 Bağcılar / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0340374364094,28.8615870217608,Europe
ŞRJ/1024,Rox Hotel Bahçelievler İstanbul,Bahçelievler Mahallesi Çobançeşme Caddesi Kımız Sokağı  No:24 /1 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,40.993293196538,28.8278810496341,Europe
ŞRJ/1025,RS Bosch Araç Servisi Yenibosna İstanbul,Yenibosna Mahallesi Değirmen Bahçe Caddesi 1.asena Sokağı  No:9 Bahçelievler / İSTANBUL,ZES DİJİTAL TİCARET ANONİM ŞİRKETİ,zes,41.0058855268447,28.8128760633062,Europe
ŞRJ/11268,ATAKENT 5,İnönü Mahallesi Halkalı Caddesi  No:263 Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0245381443024,28.7909203478949,Europe
ŞRJ/11275,ECLİPSE MASLAK,Maslak Mahallesi Akasya Sokağı  No:1 8B Şişli / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0616782717901,28.9870849132362,Europe
ŞRJ/11721,AVCILAR TİCARET MERKEZİ,Cihangir Mahallesi Güvercin Sokağı  No:4 Avcılar / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0004390271431,28.6853776188344,Europe
ŞRJ/11809,ÇAMLIVADİ DC,Hamidiye Mahallesi İhlas Sokağı  No:4 Kağıthane / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.1015039396975,28.9618040932447,Europe
ŞRJ/12074,CAROUSEL AVM,Zeytinlik Mahallesi Fişekhane Caddesi  No:5 Bakırköy / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,40.9781281222385,28.8700996877656,Europe
ŞRJ/12475,DOUBLETREE BY HİLTON TOPKAPI,Orta Mahallesi Anıt Sokağı  No:1 Bayrampaşa / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0260975687841,28.9205230987844,Europe
ŞRJ/12477,RADİSSON AVRUPA TEM,Karayolları Mahallesi Abdi İpekçi Caddesi  No:30 Gaziosmanpaşa / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0866324552625,28.901906964499,Europe
ŞRJ/12516,TEMA ÇARŞI,Atakent Mahallesi 221. Sokağı  No:9 Küçükçekmece / İSTANBUL,ARTAŞ ENERJİ YATIRIMLARI SANAYİ VE TİCARET ANONİM ŞİRKETİ,efish,41.0514718310256,28.7625356756039,Europe
